Model,TBS2104;
Firmware Version,v1,26,0;
;
Point Format,Y;
Horizontal Units,S;
Horizontal Scale,0,0002;
Sample Interval,1,6e-06;
Filter Frequency,1e+08;
Record Length,2000;
Gating,0,0% to 100,0%;
Probe Attenuation,1;
Vertical Units,V;
Vertical Offset,0;
Vertical Scale,1;
Label,;
Tiempo (ms);Voltaje (V)
-0,1;4,95
-0,1;4,95
-0,09;4,95
-0,09;4,9
-0,09;0,05
-0,09;4,77E-03
-0,09;0,05
-0,09;4,77E-03
-0,08;0,05
-0,08;4,77E-03
-0,08;4,77E-03
-0,08;0,05
-0,08;4,77E-03
-0,08;4,77E-03
-0,08;4,77E-03
-0,07;4,77E-03
-0,07;0,05
-0,07;0,05
-0,07;4,77E-03
-0,07;4,77E-03
-0,07;4,77E-03
-0,06;4,77E-03
-0,06;4,77E-03
-0,06;4,77E-03
-0,06;4,77E-03
-0,06;4,77E-03
-0,06;4,77E-03
-0,05;0,05
-0,05;4,77E-03
-0,05;0,05
-0,05;4,77E-03
-0,05;4,77E-03
-0,05;4,77E-03
-0,04;4,77E-03
-0,04;4,77E-03
-0,04;4,77E-03
-0,04;4,77E-03
-0,04;4,77E-03
-0,04;0,05
-0,04;4,77E-03
-0,03;4,77E-03
-0,03;4,77E-03
-0,03;4,77E-03
-0,03;4,77E-03
-0,03;4,77E-03
-0,03;4,77E-03
-0,02;4,77E-03
-0,02;4,77E-03
-0,02;0,05
-0,02;4,77E-03
-0,02;0,05
-0,02;0,05
-0,01;4,77E-03
-0,01;0,05
-0,01;4,77E-03
-0,01;4,77E-03
-0,01;4,77E-03
-0,01;4,77E-03
0;0,05
0;4,9
0;4,9
0;4,95
0;4,9
0;4,95
0;4,95
0,01;4,9
0,01;4,9
0,01;4,95
0,01;4,95
0,01;4,95
0,01;4,95
0,02;4,9
0,02;4,9
0,02;4,95
0,02;4,9
0,02;4,9
0,02;4,95
0,03;4,9
0,03;4,9
0,03;4,95
0,03;4,95
0,03;0,05
0,03;4,77E-03
0,04;0,05
0,04;0,05
0,04;0,05
0,04;4,77E-03
0,04;4,77E-03
0,04;4,77E-03
0,04;0,05
0,05;0,05
0,05;0,05
0,05;4,77E-03
0,05;0,05
0,05;0,05
0,05;0,05
0,06;0,05
0,06;0,05
0,06;0,05
0,06;0,05
0,06;0,05
0,06;0,05
0,07;4,77E-03
0,07;4,9
0,07;4,9
0,07;4,9
0,07;4,9
0,07;4,9
0,08;4,95
0,08;4,9
0,08;4,9
0,08;4,95
0,08;4,95
0,08;4,95
0,08;0,05
0,09;0,05
0,09;0,05
0,09;0,05
0,09;4,77E-03
0,09;0,05
0,09;4,77E-03
0,1;4,77E-03
0,1;4,77E-03
0,1;0,05
0,1;4,25
0,1;4,9
0,1;4,95
0,11;4,9
0,11;4,9
0,11;4,9
0,11;4,95
0,11;4,95
0,11;4,95
0,12;4,95
0,12;4,9
0,12;0,1
0,12;0,05
0,12;0,05
0,12;0,05
0,12;0,05
0,13;4,77E-03
0,13;4,77E-03
0,13;4,77E-03
0,13;4,77E-03
0,13;4,77E-03
0,13;0,05
0,14;4,77E-03
0,14;4,77E-03
0,14;0,05
0,14;0,05
0,14;4,77E-03
0,14;0,05
0,15;0,05
0,15;4,77E-03
0,15;4,77E-03
0,15;0,05
0,15;0,05
0,15;4,95
0,16;4,9
0,16;4,9
0,16;4,9
0,16;4,95
0,16;4,9
0,16;4,9
0,16;4,95
0,17;4,95
0,17;4,95
0,17;4,95
0,17;4,95
0,17;5
0,17;4,9
0,18;4,95
0,18;4,95
0,18;4,95
0,18;4,95
0,18;4,95
0,18;4,95
0,19;4,95
0,19;4,95
0,19;4,95
0,19;4,95
0,19;4,95
0,19;4,95
0,2;4,95
0,2;4,95
0,2;4,95
0,2;4,9
0,2;4,9
0,2;4,95
0,2;4,95
0,21;4,77E-03
0,21;4,77E-03
0,21;4,77E-03
0,21;4,77E-03
0,21;0,05
0,21;4,77E-03
0,22;4,77E-03
0,22;4,77E-03
0,22;4,77E-03
0,22;4,77E-03
0,22;4,77E-03
0,22;4,77E-03
0,23;4,77E-03
0,23;4,77E-03
0,23;4,77E-03
0,23;4,77E-03
0,23;4,77E-03
0,23;4,77E-03
0,24;0,05
0,24;4,77E-03
0,24;4,77E-03
0,24;4,77E-03
0,24;4,9
0,24;4,95
0,24;4,95
0,25;4,95
0,25;4,95
0,25;4,95
0,25;4,95
0,25;4,95
0,25;4,95
0,26;4,95
